"품목코드","품목분류","모델명","정식품목","세부사양","메모","작성자","작성일자","수정일자","최근사용자"
E55C75E1C260BE46AD317F2ED036F1B5,"02.해석 제품",SolidWorks Simulation Premium: Dynamics 교재 (영문,SolidWorks Simulation Premium: Dynamics 교재 (영문)," Introduction, Lesson1. Vibration of a Pipe, Lesson2. Transient Shock Analysis According to MILS-STD-810F, Lesson3. Harmonic Analysis of a Bracket, Lesson4. Random Vibration Analysis According to MIL-STD-810F, Lesson5. Nonlinear Dynamic Analysis of an Electronic Enclosure","",shpark,2010-12-09 00:00:00.000,2015-02-05 00:00:00.000,admin
E6022862AB1D5D4D853BBDBB52C2BE33,"08.기타",S/W,ProDskTp,M/S OS EA 제품,"",misjid,2009-05-27 00:00:00.000,2009-05-27 00:00:00.000,misjid
E6D2A051A1916B4C91FFEC6E3375B769,"05.PDMWorks Enterprise 관련",PDM Professional,SOLIDWORKS PDM Professional Processor License - 50,"","",ksllkd,2018-05-02 00:00:00.000,2018-05-02 00:00:00.000,ksllkd
E6D62689DF13924E9D29F59463DBCCE5,"10.MS계열 제품군",MS Office,OfficeStd 2013 SNGL OLP NL,"","글로벌 라이선스 사용 업체에 제안하는 특별 가격
- 별도 문의해야",ktkim,2014-02-04 00:00:00.000,2014-04-08 00:00:00.000,ktkim
E78A6B19E67E254BAC7D7DFEB5FA38DE,"08.기타",Interface,GLC-LH-SM=,"GE SFP, LC connector LX/LH transceiver","",misjid,2009-05-29 00:00:00.000,2009-05-29 00:00:00.000,misjid
E8DB1E38A5F9544DA71F4E3E61200B7C,"00.Subscription Service","",SOLIDWORKS Media Kit, - 정식 설치 DVD,"",admin,2015-01-28 00:00:00.000,2015-01-28 00:00:00.000,admin
EB1966FFBE2FF043AB6254DB3F2EA880,"09.제품관리","",SolidWorks Education Edition,"","",nana,2008-09-26 00:00:00.000,2008-09-26 00:00:00.000,mihwa
EB68F4ABA5DA6640AFEA224513BAFAEB,"08.기타",보안팩(2~49),보안팩(2~49),"","",kylee,2016-12-06 00:00:00.000,2016-12-06 00:00:00.000,kylee
EC4B0B6ECCC12B4EAA6768AF19DDDF67,"12.전략제품(보안)",시큐어디스크,시큐어디스크 기업용 솔루션 (200 User license),"  - 데몬
    - 인증 및 운영용 데몬
    - 파일 서버 제어용 데몬
  - 문서
    - Database Layout
    - 관리자용 매뉴얼","",sjh,2014-08-06 00:00:00.000,2014-08-06 00:00:00.000,sjh
EC6A778C6FC9084CBE0DFBD0DB4AF9AE,"01.SolidWorks 관련",SolidWorks Simulation 교재,SolidWorks Simulation 교재," FEA 소개, 단원1. 구멍이 있는 사각형판의 정적 해석, 단원2. L브래킷의 정적 해석, 단원3. 펜치의 접촉/틈해석, 단원4. 휠 어셈블리의 끼워 맞춤 해석, 단원5. 카르단 조인트의 정적 해석, 단원6. 커넥터
단원7. 고급 비호환 본드를 메시하는 호환/비호환 솔리드 요소, 단원8. 풀리의 쉘 해석, 단원9. 압력 용기 어셈블리의 혼합 메시, 단원10. 설계 시나리오를 사용한 자동차 서스펜션 해석, 단원11. 지지 브래킷의 정적 해석, 단원12. 바이메탈 스트립의 열응력 해석, 단원13. 컨베이어 프레임의 빔 해석, 단원14. 클램프의 대변위 해석, 부록 A: 메시,솔버,팁 및 요령, 부록 B: 고객 도움말 및 지원","",shpark,2010-05-19 00:00:00.000,2010-05-19 00:00:00.000,shpark
EC956786A3D8B84AB19FDA5D4F32E9B0,"07.SolidWorks 교육관련",OFFICE 교육,OFFICE 교육,"","",admin,2008-01-08 00:00:00.000,2008-01-08 00:00:00.000,admin
EC9BC24F653559469828D37DC5510282,"00.Subscription Service","",ND Rename Professional," - 파일 이름 변경 
 - 사용자 정의 속성 변경 
 - Template 양식 변경
 - DWG/DXF/PDF 변환","",admin,2015-01-28 00:00:00.000,2015-01-29 00:00:00.000,ksehee
ECB9E8C2D30FCE43A40DECCFED8B905E,"01.SolidWorks 관련","",Draftsight Standard,"","",jhkim,2020-03-19 00:00:00.000,2020-03-19 00:00:00.000,jhkim
ED0331D7D83BAB429BDE985156C0109E,"05.PDMWorks Enterprise 관련",SOLIDWORKS PDM Professional,SOLIDWORKS PDM Professional 2016 Consulting," - 투입 기간 : 1개월 
 - 설계 데이터 관리 전문 컨설팅
 - SOLIDWORKS PDM Professional Implementation
 - Stae Of Work 분석
 - Product Customizing
    1. 사용자, 그룹
    2. BOM 템플릿 
    3. Data 정리 구조 
    4. Numbering Conversion
    5. 공용품 관리
    6. 데이터 카드 (파일 형식 별 데이터 카드, 폴더 카드) 
    7. 주요 속성 값 및 적용 파일 형식 선정
    8. Revision 
    9. 템플릿 구성 (파일 템플릿, 프로젝트 템플릿)
    10. 워크플로우
  - 기타 구현 사항은 별도 협의 필요
  - 교육 (사용자 교육, 관리자 교육)
","",admin,2016-03-10 00:00:00.000,2016-03-10 00:00:00.000,admin
ED21FB542C23194280891F042D61ACBC,"00.Subscription Service",SOLIDWORKS PDM,SOLIDWORKS PDM Professional Viewer Subscription Service," - EPDM 제품은 SS 만료 시, 신규 구매를 해야 함.
 - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",admin,2011-06-09 00:00:00.000,2018-11-30 00:00:00.000,intia
ED92862D83B1D84B946854F3F8CAA460,"01.SolidWorks 관련",SolidWorks Special Guide 교재,SolidWorks Special Guide 교재,"- 제1장 파트 편, 제2장 조립 편, 제3장 도면 편, 제4장 곡면 편, 제5장 판금 편, 부록(도면모음)","",shpark,2010-07-19 00:00:00.000,2010-07-19 00:00:00.000,shpark
EDF9EEF1DBAD59408E0D52786138466F,"12.전략제품(보안)",시큐어디스크,시큐어디스크 기업용 솔루션 (150 User license),"  - 데몬
    - 인증 및 운영용 데몬
    - 파일 서버 제어용 데몬
  - 문서
    - Database Layout
    - 관리자용 매뉴얼","",sjh,2014-07-30 00:00:00.000,2014-07-30 00:00:00.000,sjh
EE0090A549487C45B0777889A8CE9C0C,"","",Discovery Module(Option 모듈-200user),"  - 암호화 : 개인정보 및 중요정보가 검출된 문서는 암호화 처리
  - 완전삭제 : 개인정보 및 중요정보가 검출된 문서는 완전삭제 처리
  - 강제 회수 : 개인정보 및 중요정보가 검출된 문서는 관리자에 의한 회수
  - 이동/격리 : 개인정보 또는 중요정보가 검출된 문서는 특정폴더로 이동/격리","",sjh,2014-12-26 00:00:00.000,2014-12-26 00:00:00.000,sjh
EE2006634CB4D0498D576C48F70FF6A1,"01.SolidWorks 관련",SOLIDWORKS Composer,SOLIDWORKS Composer," - 기술 도해
 - 분해도
 - 조립 지침서
 - 제조,공정 지침서
 - 현장 서비스 메뉴얼
 - 현장 서비스 가이드 
 - 제품 및 웹 카달로그
 - 마케팅 자료","",ksllkd,2015-11-11 00:00:00.000,2016-11-22 00:00:00.000,ksllkd
EFD5DE0FCB77364FAB57D4FF7256A31C,"13. 3DEXPERIENCE Platform",SW1,"3DEXPERIENCE SOLIDWORKS Standard Package"," - SOLIDWORKS Connected
   기존 SOLIDWORKS와 유사한 UI
   설계 데이터를 Cloud에 저장
   3DEXPERIENCE platfom으로 연결하여
   강력한 해석, 수준 높은 데이터 관리, 제조와의 Process 통합
   파트 및 어셈블리 모델링
   2D 도면 작성
   설계 재사용 및 자동화
   고급 CAD파일 불러오기/내보내기

- 3D Creator
  xDesign
    Web상 3D Modeling Tool
    파라메트릭 모델링 기법

","",ksehee,2022-01-18 00:00:00.000,2022-01-18 00:00:00.000,ksehee
F0442AD13B0E884EB1D04B5310B98DFE,"09.제품관리","",SolidWorks Motion,"","",admin,2007-08-29 00:00:00.000,2008-11-03 00:00:00.000,mihwa
F06D95ED1EC1914C9B6E59749A930670,"01.SolidWorks 관련","",Draftsihgt Professional,"","",dnlee,2020-04-28 00:00:00.000,2020-04-28 00:00:00.000,dnlee
F0AD63F89CC0B3459E740DD4E96CB9F4,"08.기타",UTM장비,ASA5540-BUN-K5,"ASA5540 Appliance with SW, HA, 4GE+1FE, 3DES/AE
CON-SNT-AS4BUNK9
무상유지보수 1년","",misjid,2009-05-29 00:00:00.000,2009-05-29 00:00:00.000,misjid
F17F419BAFB05A47B338D4F9B88E9B95,"02.해석 제품",SOLIDWORKS Flow Simulation Electronic Module,SOLIDWORKS Flow Simulation Electronic Module,"[Analysis Capabilities]
 - Joule heating
[Fluid and Solid Properties]
 - Library of contact thermal resistance
 - Library of typical IC packages
 - Additional library of fans
 - Additional database of solids
[Environment]
 - Library of thermoelectric coolers
 - Printed circuit boards model
 - Heat pipes model
 - Two-resistor components model
 - Library of two-resistor components
 - Electrical conditions (current, voltage)
 - Electrical contact resistance","",admin,2012-11-23 00:00:00.000,2015-02-12 00:00:00.000,jekim
F2D00AA2A02B264392531BFAD921475F,"11.기타Software",CATIA,CAT(CATIA Team PLM) 연간사용료,"CATIA 기본사양
- 기본 Surface 기능
- 기본 Solid 기능
- 도면작성 기능
- IGES 모듈 포함
- STEP 모듈 포함","",misjid,2010-01-25 00:00:00.000,2010-01-25 00:00:00.000,misjid
F2F94817D8FE4C47818B2A97BC16CD05,"08.기타",Rack,디포그통신랙2000,"19"" H 2000","",misjid,2009-05-29 00:00:00.000,2009-05-29 00:00:00.000,misjid
F317BD0399CF14479A7DD774D7AE0EFD,"01.SolidWorks 관련","",SOLIDWORKS Inspection Professional,"","",ksllkd,2014-11-20 00:00:00.000,2017-12-13 00:00:00.000,ksllkd
F40116BE7B01734AA457202E050E8D6B,"05.PDMWorks Enterprise 관련","",SOLIDWORKS PDM Professional Installation,"","",kiyeol,2016-06-13 00:00:00.000,2019-05-03 00:00:00.000,ksllkd
F444FA86BFFABF4CA279E97DCE51C207,"04.HW 관련",HP Z440 Workstation,HP Z440 Workstation,"","",kylee,2015-09-10 00:00:00.000,2015-09-10 00:00:00.000,kylee
F4BEB4D984473E439C5F54073C354281,"01.SolidWorks 관련",Term License,SOLIDWORKS Premium Entrepreneur,"","",ksllkd,2017-07-20 00:00:00.000,2017-07-20 00:00:00.000,ksllkd
F5C8471E70C8724EBE4DDB9287DB5497,"04.HW 관련",xSeries,x3550 M4,"","",ktkim,2014-05-26 00:00:00.000,2014-05-26 00:00:00.000,ktkim
F5D19ECE5D5CBE4B8651DB430044A1FB,"11.기타Software",CATIA,DP2(Drawing Product 2 Configuration,CATIA 2D,"",misjid,2010-01-25 00:00:00.000,2010-01-25 00:00:00.000,misjid
F61DE3AA0DA93B48A3C90EA6F9B75A71,"08.기타",ND-400S,CD영상등록SOFT,"","",wsshin,2017-11-27 00:00:00.000,2017-11-27 00:00:00.000,wsshin
F63162B6F7A2DA48BC4E7864F884E497,"01.SolidWorks 관련",SOLIDWORKS Electrical 3D,SOLIDWORKS Electrical 3D,"- SOLIDWORKS Electrical 2D 데이터 import
  - 2D 배선도 3D자동 구성 및 확인
  - SOLIDWORKS Electrical 2D 와 SOLIDWORKS 양방향 Update
  - 케비넷, 덕트, 레일 등 3D 라이브러리 제공
  - 전장 부품 자동 조립, 자동 구성
  - SOLIDWORKS 도면 SOLIDWORKS Electrical 2D에서 확인
  - 부품 리스트 (BOM) 양방향 Update
  - 3D 전기배선 자동 작성 및 최적화
  - 전기배선길이 자동계산
  - wire 길이 및 속성 BOM작성
  - 교육 1일 포함
  - 라이브러리 구축 시 DATA Sheet 필요(고객이 제공 해 주어야 함) : 50개의 부품 무상 구축","",jmlee,2012-12-28 00:00:00.000,2016-09-21 00:00:00.000,kylee
F70B7A1769791C4A95B1DC44D51E7FC0,"04.HW 관련",랙킷,"42U Rack","AF001A	              HP Universal Rack 10642 G2 Pallet ALL
AF054A	              HP 10642 G2 Sidepanel ALL
252663-B24	16A Model - mPDU, 16A High
336044-B21	1x8-Port KVM Server Console Switch
263474-B23	CAT5 UTP Cables 12ft (8/pack)
262587-B21	IP Console Switch Interface adapter (8 pack)
","",misjid,2009-05-08 00:00:00.000,2009-05-08 00:00:00.000,misjid
F72DEA97932D8A4093BEB52CB7453AA4,"00.Subscription Service",SOLIDWORKS Simulation,SOLIDWORKS Motion Subscription Service," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",admin,2009-02-17 00:00:00.000,2018-11-30 00:00:00.000,intia
F77994F9D91ED741B386DE9187619A4D,"08.기타",SMAP3D Piping+ISO (Node Locked Type),SMAP3D Piping+ISO (Node Locked Type),"","",kylee,2017-12-22 00:00:00.000,2017-12-22 00:00:00.000,kylee
F8FE29F4FAF7AD46A93DC99280E066CE,"01.SolidWorks 관련",eDrawings Professional,eDrawings Professional,"","",misjid,2009-06-09 00:00:00.000,2020-05-22 00:00:00.000,ksllkd
F9996F3944FB4B408BF75AA97D6E4B69,"04.HW 관련",Switch(L3),Summit X450a-24t,"24 10/100/1000BASE-T, 4 unpopulated mini-GBIC 
ports, option slot for 10 Gigabit option card XGM2-		2xn/xf, 2 SummitStackTM Stacking ports, 1 AC PSU,		ExtremeXOSTM Advanced Edge license, connector
for EPS-500 or EPS-LD external redundant PSU													
","",misjid,2009-05-08 00:00:00.000,2009-05-18 00:00:00.000,misjid
FA2D1069AD6CAA41B7510D112E7D320A,"12.전략제품(보안)",onQ-140-9,onQ-140-9,"- 1U 랙탑재형 어플라이언스 제품
- 4 CPU cores, Main Memory : 32GB
- Total Disk 용량 : 8.0TB
- Repository Disk 용량 : 3.8TB (Data 저장 용량)
- Recovery Node Disk 용량 : 3.8TB (Recovery/ Failover시)
- 2 Gigabit 이더넷, 2 Power Supply
- 서버 라이선스 무제한
- OS+Appication+Data 통합 복제
- 복제한 서버이미지를 이용한 서비스 대체(7Failover)
- 중복제거(De-duplication) 스케쥴 복제
- 복제된 서버 이미지에서 파일단위 복구
- 복제된 Exchange 서버에서 메일단위 복구
- 데이터 확장시 onQ 전용 Storage 추가 연결 가능(6TB~14TB)","",ktkim,2014-03-13 00:00:00.000,2014-06-19 00:00:00.000,sjh
FAC7C9991051B1439167506688C204A9,"10.MS계열 제품군",Office,MS Office Pro 2007 Single OLV,"MA/SA  포함제품
매년 구매금액의 30% MA/SA 비용발생

","",misjid,2009-05-27 00:00:00.000,2009-07-06 00:00:00.000,misjid
FB4442A8FA6C4F44A061E9960857CC60,"03.ND 관련",DX TOOL,DX TOOL,"1. 속성 편집
   - SOLIDWORKS Assembly, Part의 속성들을 한번에 추가, 수정
   - 주요 옵션 : 속성 수정 항목 파일 저장 & 불러오기

2. 파일 이름 변경
   - SOLIDWORKS 참조 관계가 온전히 유지 된 상태로 이름 변경
   - 주요 옵션 : 도면 포함, 파일 이름 일괄 변경 

3. 파일 변환
   - SOLIDWORKS 도면 파일을 PDF, DXG, DWG 형식으로 변환 
   - 주요 옵션 : 파일 형식 2개 이상 동시 변환 

4. 도면 작성
   - 업체 도면 템플릿을 이용하여 자동으로 대량의 도면 생성 
   - 주요 옵션 : 도면뷰 및 BOM 생성 (치수 자동 생성은 아님) 

5. BOM 엑셀 출력
   - 업체 BOM 템플릿을 사용하여 엑셀 저장
   - 주요 옵션 : 업체 양식 Customizing 가능 (비용 별도 협의) 

6. 인쇄
   - 대량의 파일을 순차적으로 인쇄하는 기능 
   - 주요 옵션 : 한 부씩 인쇄, 용지 맞춤 기능 제공
","",admin,2016-04-11 00:00:00.000,2018-02-07 00:00:00.000,kylee
FB6CB084EE86C64BBE541EA0BFDF8256,"02.해석 제품",SOLIDWORKS Plastics Standard,SOLIDWORKS Plastics Standard,"[General]
 - SOLIDWORKS-embedded 
 - 4,000개 이상 상용 플라스틱 재질 포함, 사용자 정의 재질 지원
 - Shell,  Solid 3D Mesh 
[Simulation Capabilities]
 - 충전 단계(첫 번째 단계 사출)
 - 자동 게이트 위치
 - 즉각적인 충전 시간 플롯
 - 다중 게이트
[Results]
 - 충전시간, 충전 용이 
 - 유동 선단 온도 및 충전 완료 시 온도
 - 전단 응력, 전단률
 - 충전 완료 시 압력
 - 웰드라인, 공기 갇힘
 - 싱크 마크
 - 충전 완료시 고화층 비율
 - 형체력, 주기시
 - 자동 보고서 : MS office word, powerpoint, HTML","[General]
- SOLIDWORKS-embedded 
 - 4,000+ Commercial Plastics  / Customizable
 - Automatic / Global, Local Mesh Refinement 
 - Boundary Mesh (shell) / Solid 3D Mesh
[Simulation Capabilities]
 - Filling Phase (1st stage injection) 
 - Packing Phase (2nd stage injection) 
 - Automatic Gate Location(s) 
 - Instantaneous Fill Time Plot 
 - Runner Balancing 
 - Sink Mark Analysis
 - Multi Gates 
 - Symmetry Analysis
[Advanced Simulation Capabilities]
 - Co-Injection
 - Multi-Shot
 - Insert Overmolding 
 - Gas-Assist 
 - Fiber Analysis 
 - Reaction Injection Molding (RIM; Thermosets) 
 - Birefringence 
 - Valve Gates (sequential injection) 
 - Venting Analysis 
 - Cooling Line Analysis 
 - Conformal Cooling Analysis 
 - Warpage Analysis 	
[ Mold Geometry Support]
 - Runner Design Wizard 
 - Sprues and Runners
 - Hot & Cold Runners 
 - Multi-Cavity Molds 
 - Family Molds 
 - Cooling Lines 
 - Baffles & Bubblers 
 - Conformal Cooling Channels 
 - Mold Inserts 
[Results]
 - Fill Time 
 - Air Trap
 - Short Shot
 - Ease of Fill 
 - Results Adviser 
 - eDrawings Support 
 - Pressure at End of Fill 
 - Flow Front Temperature 
 - Temperature at End of Fill 
 - Shear Stress 
 - Shear Rate 
 - Cooling Time 
 - Weld Lines 
 - Sink Marks 
 - Frozen Layer Fraction at End of Fill
 - Clamp Force 
 - Cycle Time 
 - Sink Mark Profiles
 - Volumetric Shrinkage 
 - Mold Temperature at Cooling End 
 - Displacement due to Residual Stress 
 - Automatic report: MS office word, powerpoint, HTML
*SOLIDWORKS SIMULATION Premium과 결과 호환",admin,2012-11-23 00:00:00.000,2015-02-13 00:00:00.000,jekim
FBA02FBFC4E148499827263015EB43C7,"13. 3DEXPERIENCE Platform",NBA,Social Business Analyst,"- Library
   뉴스, 웹 사이트 등에서 키워드 검색
- Feed Reader
   최신 컨텐츠 확인
- Social Analytics
   Insight 확보를 위해 정해진 영역에 대한 분석 및 비교
   주제, 언급되는 web상의 위치, 인물 등으로 Topic 분석
   데이터의 그래프화
- Metrics Reader
   그래프 비교
- Potion
   Dashboard를 수시 모니터링하지 않고 상황에 대한 능동적 대처
   트리거 조건 충족 시 자동 상호 작용
","",admin,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,admin
FC037EBC4E55CC488821E801D17F97D0,"06.AutoCAD 관련","",Autodesk Plant Design Suite Ultimate Multi-user Li,"","",kylee,2016-06-21 00:00:00.000,2016-06-21 00:00:00.000,kylee
FC29114F4A161844A72CB419985D9653,"01.SolidWorks 관련",SOLIDWORKS EDU Edition,SOLIDWORKS EDU Edition,"","",syjo,2015-01-20 00:00:00.000,2015-01-20 00:00:00.000,syjo
FC76A7336BF7B445930F855E0CE4D4F3,"01.SolidWorks 관련",Global License,Global License,"","",intia,2017-07-31 00:00:00.000,2017-07-31 00:00:00.000,intia
FCA3951B4860CA4794C1B21B42642883,"08.기타",Interface,GLC-SX-MM=,"GE SFP, LC connector SX transceiver","",misjid,2009-05-29 00:00:00.000,2009-05-29 00:00:00.000,misjid
FCE5C22DB4095F458AF9E5FFB0709232,"08.기타",ND-200S,CD영상등록기(ND-200S),"","",wsshin,2017-11-27 00:00:00.000,2017-11-27 00:00:00.000,wsshin
FE01C9459DE9D44983BF1B36118D3433,"08.기타",ND-1000,rebless(복합재활로봇),"","",wsshin,2021-01-08 00:00:00.000,2021-07-09 00:00:00.000,wsshin
FE4C3F6A06CAFA4AA7C81503E554E10A,"00.Subscription Service",SOLIDWORKS Composer Subscription Service,SOLIDWORKS Composer Subscription Service," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",suuk,2011-04-25 00:00:00.000,2018-11-30 00:00:00.000,intia
FE7F8244BE019E4F9CA9EDA33570C97A,"00.Subscription Service",SOLIDWORKS PDM,SOLIDWORKS PDM Professional Contributor Subscription Service," - EPDM 제품은 SS 만료 시, 신규 구매를 해야 함.
 - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",admin,2011-06-09 00:00:00.000,2018-11-30 00:00:00.000,intia
